No	Category	Subcategory	Description	Qty	UOM	Price/Unit (RM)	Total (RM)	Update Date	Supplier	Note
11	Electrical	Distribution Board	3-Phase Distribution Board MCB RCD ELCB SPD Protection Allowance with Spare Capacity (Premium-Sensible Working Cost Per lot)	1	LOT	7200.00	7200.00	2026-07-10	OWNER ACCEPTED PREMIUM-SENSIBLE SIZE-BASED WORKING-COST ESTIMATE	UNMARKED COST RATE - no markup included. Preliminary DB/protection allowance for 30-36kW working demand estimate, including spare capacity and surge protection allowance. Final design by electrician/engineer.
12	Electrical	Earthing	Enhanced Earthing and Bonding Allowance (Premium-Sensible Working Cost Per lot)	1	LOT	2200.00	2200.00	2026-07-10	OWNER ACCEPTED PREMIUM-SENSIBLE SIZE-BASED WORKING-COST ESTIMATE	UNMARKED COST RATE - no markup included. Final earth design pending electrical specification.
13	Electrical	Sundries	Electrical Conduit Cable Trunking and Fixing Sundries Allowance (Premium-Sensible Working Cost Per lot)	1	LOT	4500.00	4500.00	2026-07-10	OWNER ACCEPTED PREMIUM-SENSIBLE SIZE-BASED WORKING-COST ESTIMATE	UNMARKED COST RATE - no markup included. Size-based sundries allowance because exact routing/cable schedule is not available.
14	Mechanical	Aircond Drain	Aircond Condensate Drain Pipe and Sleeve Allowance (Premium-Sensible Working Cost Per point)	1	POINT	180.00	180.00	2026-07-10	OWNER ACCEPTED PREMIUM-SENSIBLE SIZE-BASED WORKING-COST ESTIMATE	UNMARKED COST RATE - no markup included. For AC drain/sleeve allowance only. Final pipe routing pending.
15	Labour	Electrical Installation	Electrical and Low-Voltage Point Installation Labour Allowance (Premium-Sensible Working Cost Per point)	1	POINT	75.00	75.00	2026-07-10	OWNER ACCEPTED PREMIUM-SENSIBLE SIZE-BASED WORKING-COST ESTIMATE	UNMARKED COST RATE - no markup included. For light/feature/emergency/fan/socket/switch/ventilation/data point installation labour.
16	Labour	Aircond Point Installation	Aircond Point Electrical Installation Labour Allowance (Premium-Sensible Working Cost Per point)	1	POINT	180.00	180.00	2026-07-10	OWNER ACCEPTED PREMIUM-SENSIBLE SIZE-BASED WORKING-COST ESTIMATE	UNMARKED COST RATE - no markup included. For AC isolator/power point electrical installation labour.
17	Labour	PA Data Installation	PA CCTV WiFi Data Installation Labour Allowance (Premium-Sensible Working Cost Per lot)	1	LOT	1800.00	1800.00	2026-07-10	OWNER ACCEPTED PREMIUM-SENSIBLE SIZE-BASED WORKING-COST ESTIMATE	UNMARKED COST RATE - no markup included. Wiring/interface installation labour. Equipment commissioning by supplier excluded unless owner includes.
18	Labour	DB Earthing Testing	DB Earthing Protection and Electrical Testing Labour Allowance (Premium-Sensible Working Cost Per lot)	1	LOT	3000.00	3000.00	2026-07-10	OWNER ACCEPTED PREMIUM-SENSIBLE SIZE-BASED WORKING-COST ESTIMATE	UNMARKED COST RATE - no markup included. Labour for upgraded DB, earthing, protection setup and initial electrical testing.
19	Services	Testing Commissioning	Electrical Testing Labelling and Commissioning Allowance (Premium-Sensible Working Cost Per lot)	1	LOT	1800.00	1800.00	2026-07-10	OWNER ACCEPTED PREMIUM-SENSIBLE SIZE-BASED WORKING-COST ESTIMATE	UNMARKED COST RATE - no markup included. S13 V2 final test/label/commission allowance before handover.
20	Services	Access Coordination	Ceiling Access Coordination and Making-Good Allowance (Premium-Sensible Working Cost Per lot)	1	LOT	2200.00	2200.00	2026-07-10	OWNER ACCEPTED PREMIUM-SENSIBLE SIZE-BASED WORKING-COST ESTIMATE	UNMARKED COST RATE - no markup included. Coordinates with S12 ceiling/finishes but does not duplicate finish material.
21	Services	Tools Equipment	Electrical Tools Ladder Tester and Consumable Service Allowance (Premium-Sensible Working Cost Per lot)	1	LOT	1200.00	1200.00	2026-07-10	OWNER ACCEPTED PREMIUM-SENSIBLE SIZE-BASED WORKING-COST ESTIMATE	UNMARKED COST RATE - no markup included. Small tools/tester/equipment allowance.
22	Services	As Built Labelling	Electrical Setting Out As-Built Labelling and Circuit Tagging Allowance (Premium-Sensible Working Cost Per lot)	1	LOT	1500.00	1500.00	2026-07-10	OWNER ACCEPTED PREMIUM-SENSIBLE SIZE-BASED WORKING-COST ESTIMATE	UNMARKED COST RATE - no markup included. Premium-sensible allowance for labels, DB schedule notes and basic as-built marking. Not an engineer design submission.
